size		Naive		BBST		Trie		HashTable
449	2865906700		1178500		367700		4921600
450	2874254800		1181800		368900		4935400
451	2883814800		1185000		369200		4951800
452	2893439500		1187700		370200		4979600
453	2901818400		1190400		371600		4998400
454	2910872800		1192400		372400		5014400
455	2911130300		1194500		373600		5015500
456	2914321400		1197200		374500		5020900
457	2922689100		1199800		375300		5029000
458	2925112000		1201800		375900		5031000
459	2934436300		1204100		376200		5046600
460	2934699800		1205600		376900		5047800
461	2943131300		1208600		377700		5053400
462	2946469900		1210900		378600		5061300
463	2951055700		1213900		379700		5090400
464	2956587100		1216300		380500		5092000
465	2964693700		1218600		381300		5096500
466	2974060000		1221600		382500		5105500
467	2978804400		1224400		383400		5119400
468	2982352600		1226600		384100		5123600
469	2990851000		1229100		384800		5131600
470	2998534700		1232200		385900		5151400
471	2999004500		1233900		386300		5152800
472	3004374500		1236400		387400		5165000
473	3013664300		1238900		387600		5181000
474	3023158000		1241800		387900		5187300
475	3032667500		1244200		388800		5205800
476	3037523300		1246400		389700		5230300
477	3040523500		1248300		390300		5237500
478	3046639400		1250800		391100		5239400
479	3054729500		1252800		391800		5244000
480	3057850800		1254300		393000		5248800
481	3067568100		1257500		393400		5264700
482	3077125600		1260400		394500		5287400
483	3085323400		1262800		395300		5292500
484	3091110500		1265200		396000		5300900
485	3094559700		1267000		396700		5305500
486	3102384600		1269300		397800		5311800
487	3111701900		1271900		398000		5327500
488	3119734900		1273800		398900		5331900
489	3125044700		1275900		400000		5341000
490	3126700200		1277400		400800		5342200
491	3127301800		1278700		401200		5343000
492	3128366900		1280100		401900		5344100
493	3136779600		1282000		402100		5359400
494	3136954700		1283300		402500		5360600
495	3145438200		1284900		403400		5368000
496	3150236500		1286700		404200		5369000
497	3155471600		1289600		405200		5374700
498	3158624100		1292300		406600		5387300
499	3163585500		1295700		407600		5409200
500	3167133600		1298800		408400		5413300
501	3169449400		1301100		409400		5419300
502	3178744700		1303700		409700		5435200
503	3188068800		1306100		409900		5441100
504	3190861600		1307800		411000		5444500
505	3199476400		1309500		411900		5455700
506	3203040800		1311500		412300		5468400
507	3211047300		1313700		413100		5472800
508	3220312000		1315800		414100		5507900
509	3229346100		1317900		414300		5523100
510	3229609200		1319500		414900		5524300
511	3238497500		1321400		415700		5540300
512	3243809200		1323500		416500		5542800
513	3250935600		1326000		417300		5546500
514	3251332400		1328000		418100		5547900
515	3261235900		1329900		419300		5574200
516	3270484900		1332100		419500		5589500
517	3279482500		1333700		420000		5591700
518	3285007000		1336000		421200		5600000
519	3289054400		1338500		422000		5604400
520	3297843100		1340600		422700		5620600
521	3307122100		1343200		423500		5641400
522	3314249400		1345700		424300		5645100
523	3317073100		1347600		425100		5648700
524	3322028700		1349400		425900		5653200
525	3322463000		1351100		426200		5654600
526	3326175100		1354000		427300		5663600
527	3336181700		1357700		427700		5683200
528	3345563800		1360900		428500		5689000
529	3350138200		1362800		429800		5694200
530	3358096700		1364900		430800		5698900
531	3365859800		1367400		431800		5704900
532	3371049500		1369000		432300		5706000
533	3380102300		1371700		433300		5711800
534	3386973700		1373700		434200		5733500
535	3392470100		1376000		434800		5747500
536	3392470400		1378000		434900		5747900
537	3396057400		1380100		435500		5754900
538	3397864700		1381900		435900		5755500
539	3406801800		1384000		436000		5771300
540	3407062800		1385400		436400		5772700
541	3414936800		1387300		437300		5776600
542	3416625200		1389100		438300		5783100
543	3421670300		1390700		438800		5784100
544	3424126000		1392600		439600		5787400
545	3424451800		1393800		440000		5788200
546	3428996200		1395900		441000		5800300
547	3437757300		1398600		441300		5815900
548	3446836700		1400800		441500		5842700
549	3449957800		1402600		442300		5847000
550	3450164000		1404000		443300		5847900
551	3458034600		1406500		444100		5853000
552	3462636500		1408600		445000		5880100
553	3465581600		1410500		445900		5882000
554	3465767800		1412100		447300		5882800
555	3473735400		1414700		448100		5887900
556	3480448700		1416600		449300		5908400
557	3489497400		1419200		449500		5923800
558	3498567800		1421900		450300		5931400
559	3499527800		1424700		451400		5936900
560	3507843900		1427500		452200		5940700
561	3516804800		1429300		453000		5957700
562	3520047200		1431100		453700		5962600
563	3528000400		1432800		454100		5969300
564	3529775900		1434400		454900		5971700
565	3538262400		1436400		455000		5986300
566	3546509200		1438600		455300		5994800
567	3551224800		1440200		455900		6007800
568	3558571700		1441900		456500		6012000
569	3562210100		1443600		457500		6016700
570	3563717900		1444900		458000		6017400
571	3572137300		1446400		458100		6031800
572	3579188600		1449000		459200		6045000
573	3579877400		1450300		460200		6046300
574	3579877600		1451400		460300		6046700
575	3580951400		1452800		460900		6047900
576	3581374100		1453700		461400		6049600
577	3585580500		1455000		461900		6053800
578	3592399100		1456800		462600		6057800
579	3600393200		1458700		463400		6070800
580	3608790300		1460300		463600		6085800
581	3617160900		1462600		464400		6095000
582	3623911600		1464900		465200		6100800
583	3624117100		1466600		465700		6102100
584	3630430900		1469200		466600		6112300
585	3630620500		1470800		467300		6113100
586	3638130900		1472200		467900		6117300
587	3645281300		1475300		469100		6135200
588	3645564100		1477700		469500		6136200
589	3654267800		1481000		470600		6144800
590	3657708400		1483600		471500		6159800
591	3666611200		1487000		471800		6170100
592	3666795300		1488200		472400		6170600
593	3674619000		1490600		473200		6175800
594	3680453500		1492400		474400		6181000
595	3680637000		1494400		475100		6181800
596	3688280900		1496100		476000		6185600
597	3693534700		1498200		476600		6193100
598	3702048900		1499900		476800		6207800
599	3709434600		1501300		477200		6211700
600	3709693400		1502800		477800		6212900
601	3717090600		1504300		478400		6219600
602	3725312900		1505800		479100		6235900
603	3725526500		1507100		480300		6237400
604	3733737600		1508600		480400		6251600
605	3741827700		1510200		481100		6257600
606	3748859800		1511400		481600		6260900
607	3752459200		1513500		482500		6267900
608	3755747800		1515500		483100		6280900
609	3765416600		1519200		484100		6287900
610	3777624200		1522700		485500		6318200
611	3789715400		1526500		486000		6336100
612	3799980900		1529100		487000		6354300
613	3810944100		1532100		487400		6361800
614	3823683100		1535600		487600		6378700
615	3834291100		1538700		488000		6395100
616	3842690100		1541100		488700		6400400
617	3845706900		1543200		489600		6406700
618	3855750500		1547500		490000		6409400
619	3865746900		1551700		491500		6426900
620	3866010100		1554700		492400		6428000
621	3874537200		1557500		493800		6441200
622	3883224100		1560400		495600		6447200
623	3889515500		1563300		496200		6449100
624	3898301200		1566200		497000		6454400
625	3905524200		1569700		498100		6480700
626	3916053100		1572300		499000		6499300
627	3921924300		1575300		500200		6513600
628	3925105100		1577600		501400		6515800
629	3935015300		1581300		501600		6533100
630	3936051100		1583100		502700		6535000
631	3940257600		1586000		504000		6549300
632	3949747800		1588300		504700		6554300
633	3953823500		1590800		505900		6562200
634	3963778700		1593300		507200		6572600
635	3970217100		1596000		508000		6574900
636	3978695200		1598000		509100		6580100
637	3982942700		1600500		509900		6588300
638	3992339200		1603200		510200		6604600
639	4000521300		1605400		510900		6610000
640	4004869300		1607500		511600		6618400
641	4010153500		1609300		512000		6632200
642	4018150800		1611000		512600		6636500
643	4026322400		1614200		513500		6654300
644	4033498200		1616700		514200		6667700
645	4042405800		1618300		514900		6683000
646	4046766200		1620700		515600		6701400
647	4046766600		1622900		515800		6702100
648	4054949900		1625900		516900		6712300
649	4056352700		1627600		517600		6714700
650	4065770900		1630300		517900		6731100
651	4075120600		1632700		518800		6738600
652	4078837200		1634800		520000		6744200
653	4079108500		1636900		520400		6745400
654	4086053900		1638800		521400		6814400
655	4086265300		1640200		521700		6815200
656	4096058000		1642900		523200		6830100
657	4105357500		1645600		523500		6845700
658	4114839700		1647800		523800		6854000
659	4124108100		1650000		524100		6860600
660	4133101700		1651300		524300		6875100
661	4142031000		1652600		524400		6889100
662	4148588100		1654200		524900		6893500
663	4154263500		1656000		525800		6899100
664	4163301600		1657800		526000		6913700
665	4171380300		1659900		526900		6932300
666	4180073100		1661300		527500		6947000
667	4180073700		1662700		527700		6947500
668	4189207700		1664200		528600		6959100
669	4189708000		1665500		529200		6959800
670	4198522500		1666700		529300		6972900
671	4207058300		1667900		529400		6985400
672	4213214800		1669300		529700		6989700
673	4214610700		1670800		530400		6990600
674	4223174500		1672400		530600		7004800
675	4230908100		1673800		532200		7092900
676	4233621700		1675500		533000		7096700
677	4241300800		1677100		534200		7128600
678	4249040800		1679000		534800		7135600
679	4249041000		1681100		534900		7136100
680	4250050500		1682700		535700		7138700
681	4258872000		1684800		535800		7153600
682	4266537100		1687000		536800		7157800
683	4269694900		1689000		537500		7160800
684	4270276600		1690700		538600		7161600
685	4275752200		1692800		539500		7182900
686	4277711200		1694600		540300		7184900
687	4280279300		1695800		540800		7187700
688	4282562600		1698200		542000		7240700
689	4290485900		1700100		542200		7255900
690	4298796400		1702600		542500		7257900
691	4302729800		1704900		543400		7265300
692	4311374000		1706900		544000		7282400
693	4318267200		1708600		545200		7290800
694	4322229500		1710400		545900		7303300
695	4329890900		1712500		546700		7307000
696	4331423600		1714100		547500		7307900
697	4340086900		1716100		547700		7322500
698	4343930000		1717900		548500		7330700
699	4351068200		1719300		549200		7336500
700	4354286600		1720900		549700		7342500
701	4362503300		1723400		550400		7359300
702	4371480000		1725500		551200		7363900
703	4371740700		1727400		551700		7365200
704	4378118900		1729700		552900		7388700
705	4378418500		1731400		553200		7389800
706	4385996700		1733300		553800		7394100
707	4394592600		1736900		554700		7420500
708	4396850900		1738600		555200		7421800
709	4405432500		1740300		555400		7436500
710	4413752800		1742400		556200		7455500
711	4420677700		1743900		556800		7459400
712	4422873000		1745600		557600		7461000
713	4425428400		1747800		558200		7463700
714	4427218800		1749000		558900		7465800
715	4427765700		1750200		559600		7467100
716	4428020700		1751200		560200		7468000
717	4435853200		1752900		560300		7482200
718	4443825100		1754800		560600		7484400
719	4447027900		1756800		561500		7493300
720	4454783700		1758300		562100		7508400
721	4458131500		1760100		562800		7520700
722	4458131700		1761400		562900		7521100
723	4459281300		1762900		563500		7521900
724	4467233000		1764000		563600		7535600
725	4467387000		1765600		563900		7536600
726	4474230400		1767400		564700		7540300
727	4476591700		1769300		565600		7542900
728	4480702700		1770900		566000		7543800
729	4482843500		1772400		566800		7548100
730	4487188500		1774300		567300		7560900
731	4493969500		1776400		567900		7564700
732	4501024200		1778900		568800		7582300
733	4507655600		1780900		569400		7595000
734	4512489500		1782600		569800		7596100
735	4522400000		1786000		571000		7601900
736	4531118000		1789200		572000		7628100
737	4539878700		1791300		573200		7645700
738	4544286300		1793100		573900		7659600
739	4549561400		1795900		574500		7663800
740	4558826200		1798900		575600		7694500
741	4563778200		1800900		576600		7701700
742	4567422800		1802800		577100		7714400
743	4570801100		1804800		578100		7716000
744	4572151500		1806400		578800		7717200
745	4575245300		1808400		579600		7730000
746	4582494300		1810500		580100		7737300
747	4585576200		1812200		580600		7743800
748	4585576400		1814200		580700		7744200
749	4589606300		1815700		581300		7746200
750	4589985800		1816900		581600		7747400
751	4597469100		1818800		582200		7752000
752	4597882400		1820300		582900		7752900
753	4601218800		1822400		583200		7764400
754	4608605000		1825100		583900		7769600
755	4610308300		1827000		584700		7770800
756	4618976500		1829000		584900		7786200
757	4627584300		1831300		585100		7800700
758	4635239000		1833300		586200		7804300
759	4643732000		1834800		586800		7819700
760	4647185700		1836700		587500		7821400
761	4656262000		1839300		587800		7828200
762	4665237300		1841700		588100		7843500
763	4674229300		1844300		588300		7858000
764	4680824000		1846300		588800		7862600
765	4683604500		1847800		589600		7867200
766	4686832400		1849600		590100		7870200
767	4691763200		1851400		591100		7872800
768	4693653400		1852700		592200		7875400
769	4701162500		1854200		592700		7879600
770	4704732200		1855700		593200		7884600
771	4709211100		1857100		593600		7885500
772	4716399100		1858600		594300		7889300
773	4720025000		1860300		595100		7897400
774	4728500200		1862100		595300		7936600
775	4735245400		1863700		596200		7939800
776	4738893200		1865200		596900		7951800
777	4745947600		1866600		597700		7954800
778	4746100800		1867700		598200		7955200
779	4753187000		1869300		598800		7958900
780	4760237200		1870700		599400		7967300
781	4768690000		1873500		599600		7982800
782	4770260200		1875900		600700		8004900
783	4773923100		1877700		601400		8016500
784	4778208100		1878900		601800		8017500
785	4780899100		1880600		602600		8028500
786	4781079100		1882100		603000		8029400
787	4785507200		1884200		604000		8067200
788	4788320900		1885600		604400		8077400
789	4795192500		1887300		605000		8081100
790	4798519300		1889200		606100		8084700
791	4806187200		1891400		606300		8098500
792	4814062800		1894000		606500		8102700
793	4815368000		1895800		607300		8104000
794	4820648600		1897700		608200		8126700
795	4827411600		1899700		608900		8130600
796	4834027500		1901900		609900		8141700
797	4841863200		1903700		610100		8155600
798	4842515800		1905200		611000		8157800
799	4846876800		1906800		611800		8161400
800	4854645800		1908400		611900		8174700
801	4861508900		1910200		612700		8178200
802	4863208000		1912000		613600		8181500
803	4866050400		1913600		614000		8191100
804	4871360200		1915500		614800		8198000
805	4871600700		1917100		615300		8199800
806	4879558100		1919100		616100		8213100
807	4888272900		1920800		616200		8227500
